Id,SalePrice
1186,163032.821025212
1187,130890.84406714998
1188,324152.7584266458
1189,248158.60878615233
1190,241337.27458658064
1191,267565.38877600257
1192,227369.80301209644
1193,184430.41880210512
1194,198865.22435762302
1195,191991.45813018223
1196,214475.4511229826
1197,287901.750233018
1198,196268.88273686802
1199,233284.19859363633
1200,182497.84050399042
1201,108556.54810083557
1202,240211.67922348078
1203,154682.22433831997
1204,255416.6367517593
1205,192148.9147285598
1206,346642.0828209223
1207,162176.2897224358
1208,268847.6423073555
1209,185690.17466313613
1210,328534.0784503517
1211,268890.185288505
1212,280064.8434976442
1213,115847.08450822647
1214,177380.22118347435
1215,163650.4490328991
1216,142741.71222652597
1217,140400.76223603997
1218,281898.81085560407
1219,93501.26396202308
1220,128314.67697710081
1221,141565.39876186592
1222,174295.8856145478
1223,229184.66688062914
1224,233269.98187119202
1225,269478.5772667172
1226,191192.71592397636
1227,281483.51872599573
1228,189726.88361369257
1229,411674.0198533285
1230,165118.24688934372
1231,252258.77228473537
1232,181785.840142356
1233,91477.44558951157
1234,190355.95992942445
1235,154644.74142481797
1236,178307.88155108632
1237,224410.82560350635
1238,269622.24800026265
1239,193353.56674638303
1240,306795.969486843
1241,270764.3999467707
1242,298827.4890601884
1243,229224.5533507135
1244,451754.4157535962
1245,244388.78200133232
1246,239841.52689490878
1247,247838.2665261948
1248,191334.09879830014
1249,210048.6553783574
1250,160031.42274679616
1251,349896.65250484465
1252,240601.6226529711
1253,149963.6133543023
1254,339408.1414117794
1255,244840.6072591976
1256,180783.88241198217
1257,366148.163242646
1258,121416.44338450908
1259,237324.54999168476
1260,214448.81371995693
1261,232194.83690976747
1262,171223.26231176342
1263,165856.28985274085
1264,217410.65699927398
1265,208086.3335692468
1266,229389.18084725228
1267,173164.487226884
1268,393126.6418422779
1269,407174.26286824123
1270,186309.4109375112
1271,341200.35362943046
1272,229844.19689759606
1273,180305.42447349805
1274,243330.8883257464
1275,164528.84851541067
1276,159193.57154846616
1277,214768.28705916042
1278,246614.60606129616
1279,310135.6677971282
1280,114957.1672415153
1281,275392.01143619185
1282,257120.65467327717
1283,195350.15835948978
1284,147574.93212182441
1285,265090.00942298037
1286,159853.3404461524
1287,216545.3477381474
1288,261905.1925752599
1289,310764.05074414425
1290,331765.54033212434
1291,204786.08593350428
1292,149548.10915261455
1293,143565.80757393263
1294,235993.22538190233
1295,162062.43775097554
1296,183588.92869509704
1297,190657.53457703622
1298,172550.70167646444
1299,927881.7428341104
1300,210374.37506134366
1301,298612.99091974215
1302,208845.64523817497
1303,348990.4683181634
1304,278826.1033702283
1305,206885.983805841
1306,383340.51735036995
1307,246765.81649732095
1308,169864.1679436981
1309,203517.46737745954
1310,232844.03876430308
1311,358103.194931039
1312,268694.73193692334
1313,362816.4395039215
1314,371271.0881843094
1315,148922.82437428698
1316,261240.52061538922
1317,321847.78993014514
1318,232107.13560749782
1319,314091.6160709798
1320,135896.28172992676
1321,214864.63964740103
1322,95104.22982855086
1323,292975.2750224399
1324,147196.78479800775
1325,321357.35762672045
1326,89537.35042616786
1327,98887.38113167431
1328,189139.65630447667
1329,309593.7492118586
1330,239350.47993223392
1331,293983.0445821505
1332,161436.20684950607
1333,132380.7584666767
1334,173617.26916497463
1335,152762.5521087587
1336,224253.79118444925
1337,142418.98980504845
1338,97266.84803794663
1339,294574.02897601045
1340,160556.07157107693
1341,127421.94504165118
1342,218162.94538115035
1343,303267.0371054302
1344,219738.57363146928
1345,253007.01197785075
1346,138784.34025700713
1347,327673.506218702
1348,316951.69255805213
1349,301449.9470549503
1350,190479.13367694416
1351,224787.23930366314
1352,222245.1833104743
1353,190731.80460795428
1354,414803.364575839
1355,294449.1598680209
1356,242886.4998244489
1357,136089.36983257614
1358,195975.88646458084
1359,201499.57223832278
1360,405820.3822754474
1361,240490.64607294256
1362,312174.24181346316
1363,159496.10761139286
1364,212117.98900064337
1365,179735.1912118697
1366,263533.2280205051
1367,260549.51030233127
1368,167129.50543402566
1369,190487.7292446866
1370,312339.9360234821
1371,180581.7849692655
1372,245709.82536766064
1373,308201.75566670485
1374,491564.28551638697
1375,300633.96992633794
1376,292668.8692096944
1377,127855.31786486924
1378,187408.95087402326
1379,134869.9687927064
1380,189196.7819782457
1381,82640.94026893389
1382,286452.29403800314
1383,221289.43477373122
1384,218689.60522108563
1385,160605.4643067757
1386,163448.26291745226
1387,372817.2706340748
1388,259144.39018510704
1389,395613.87202493823
1390,173606.80232625312
1391,287842.0415617675
1392,136921.77769158987
1393,152974.25278353802
1394,153412.307801641
1395,281442.0053273013
1396,338947.8938647146
1397,280393.945303945
1398,167543.65100287035
1399,181255.52730667102
1400,204090.46459381955
1401,146453.2435267152
1402,237375.0051967981
1403,255349.82758681918
1404,297932.38202799915
1405,132826.85519884582
1406,304486.05914118426
1407,164906.2619188024
1408,146259.23292123273
1409,142406.21200017227
1410,277878.5715927765
1411,275760.6602353109
1412,197415.45325276742
1413,63199.25898712712
1414,327744.9763729542
1415,227886.73227837426
1416,289313.1627575697
1417,132266.01574070944
1418,360382.3014846422
1419,171637.82392564425
1420,294404.05157975585
1421,221895.83382383102
1422,162839.97645336884
1423,187879.51131568413
1424,293113.07177090883
1425,195017.48387572594
1426,221277.42093473912
1427,305652.5013104151
1428,195556.3522334417
1429,144252.49050764792
1430,268077.0252703212
1431,229040.46318773623
1432,175765.02327569423
1433,108349.60563658358
1434,233757.3467074029
1435,212567.24858721014
1436,241352.5187164327
1437,148688.9712419673
1438,417419.2542794186
1439,219139.7076754784
1440,235796.02735134904
1441,250495.57082108743
1442,191279.24671395705
1443,407102.5613301372
1444,154765.430149386
1445,250058.88260701337
1446,153796.43127725722
1447,217653.78782909352
1448,322028.7075369683
1449,150609.38186931005
1450,126417.13143355011
1451,118754.42992232976
1452,312034.36089915165
1453,151813.81468506414
1454,163627.55323223575
1455,241922.77888820713
1456,213150.13285608642
1457,276572.080439695
1458,334167.9666005607
1459,189312.6090523515
1460,220760.97617739884
